img_url,name,price_list,shop_list
https://s.ek.ua/jpg/1678230.jpg,Olympus OM-D E-M5 III,"42500,42351,41576,37200,46174,42819,54678","KT-group.ua,Stylus.ua,Цифра,Domus.co.ua,click24.biz,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/2339022.jpg,Pentax KF,"46174,46174,98337,57671,61164","click24.biz,Click24.in.ua,Ok24.in.ua,Ok24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/1976333.jpg,Fujifilm GFX 100S,"296774,296774,302702","click24.biz,Click24.in.ua,Ok24.in.ua"
https://s.ek.ua/jpg/1507765.jpg,Canon PowerShot SX70 HS,"30056,30056,37838","Click24.in.ua,click24.biz,Ok24.in.ua"
https://s.ek.ua/jpg/1506509.jpg,Nikon Coolpix A1000,"15178,26861","Smartmag.biz.ua,Ok24.in.ua"
https://s.ek.ua/jpg/925805.jpg,Panasonic DMC-FZ2500,"46174,46174","click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/743240.jpg,Sony A6300,"74923,46000","Click24.in.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/526802.jpg,Canon EOS 5DS R,"104299,97000","Tv-project.com,Horoshiy.com.ua"
https://s.ek.ua/jpg/456851.jpg,Panasonic DMC-LX100,"33999,19000","Foroom.com.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/1493575.jpg,Fujifilm X-T3,60461,Click24.in.ua
https://s.ek.ua/jpg/324572.jpg,Nikon D5300,19000,Horoshiy.com.ua
https://s.ek.ua/jpg/725768.jpg,Nikon D5 body,237399,ACDC.com.ua
https://s.ek.ua/jpg/663886.jpg,Canon PowerShot G5X,31000,Horoshiy.com.ua
https://s.ek.ua/jpg/545396.jpg,Nikon D7200,38500,Horoshiy.com.ua
https://s.ek.ua/jpg/585633.jpg,Panasonic DMC-G7,"21999,21999,21999,19903,24742,24742,19999","Repka.ua,Moyo.ua,Sokol.ua,Denika.ua,click24.biz,Click24.in.ua,Tv-project.com"
https://s.ek.ua/jpg/1868421.jpg,Kodak AZ901,"23217,23217,36383,23746","Click24.in.ua,click24.biz,Ok24.in.ua,Saren.com.ua"
https://s.ek.ua/jpg/601803.jpg,Canon PowerShot G3X,28000,Horoshiy.com.ua
https://s.ek.ua/jpg/346463.jpg,Nikon D3300,18500,Horoshiy.com.ua
https://s.ek.ua/jpg/290088.jpg,Pentax K-50,28274,Ok24.in.ua
https://s.ek.ua/jpg/1516614.jpg,Panasonic DC-S1,"67799,67799,67799,67799,79999,123928,95000","Moyo.ua,Repka.ua,Panashop.com.ua,Sokol.ua,Tv-project.com,Click24.in.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/1867077.jpg,Olympus OM-D E-M10 IV,"34000,34791,34404,39378,39378,30000,39465","KT-group.ua,Stylus.ua,Цифра,click24.biz,Click24.in.ua,Horoshiy.com.ua,click24.biz"
https://s.ek.ua/jpg/1207166.jpg,Kodak AZ252,"7400,9017,7928,8195,7928,8233,9017","KT-group.ua,click24.biz,Click24.in.ua,Redprice.prom.ua,click24.biz,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/2296900.jpg,Sony ZV-1F,"27225,27225,35301","Click24.in.ua,click24.biz,Ok24.in.ua"
https://s.ek.ua/jpg/2064608.jpg,Olympus E-P7,"42471,42471,41400,41948,45085","click24.biz,Click24.in.ua,Ebox24.biz,Click24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/2200171.jpg,Pentax K-3 III,"109902,88514","Click24.in.ua,Timesport.com.ua"
https://s.ek.ua/jpg/525839.jpg,Olympus OM-D E-M5 II,"49500,48682,48782,94438,64295,49500,48682","KT-group.ua,Цифра,Stylus.ua,click24.biz,Click24.in.ua,KT-group.ua,Цифра"
https://s.ek.ua/jpg/2195849.jpg,Kodak AZ528,"13199,13199,18462,13753,13753","Click24.in.ua,click24.biz,Ok24.in.ua,Timesport.com.ua,Saren.com.ua"
https://s.ek.ua/jpg/1686033.jpg,Canon EOS-1D X Mark III,"250900,392911,392911,210000","KT-group.ua,click24.biz,Click24.in.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/2432162.jpg,Kodak AZ405,"12632,12632,16341,12066,11848,12066,11848","Click24.in.ua,click24.biz,Ok24.in.ua,Click24.in.ua,Click24.in.ua,click24.biz,click24.biz"
https://s.ek.ua/jpg/2390140.jpg,Kodak AZ652,"20343,20343,29647","Click24.in.ua,click24.biz,Ok24.in.ua"
https://s.ek.ua/jpg/2315691.jpg,Ricoh WG-80,"15377,15377,23493,15377,15377,23493","Click24.in.ua,click24.biz,Ok24.in.ua,Click24.in.ua,click24.biz,Ok24.in.ua"
https://s.ek.ua/jpg/1447595.jpg,Fujifilm GFX-50R,"143000,143000,143000","Moyo.ua,Repka.ua,Sokol.ua"
https://s.ek.ua/jpg/741031.jpg,Canon EOS 1D X Mark II,"164352,140000","Click24.in.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/2428609.jpg,Leica M11 Monochrom,517297,Ok24.in.ua
https://s.ek.ua/jpg/2196000.jpg,EasyPix AquaPix W3048,4981,Saren.com.ua
https://s.ek.ua/jpg/1740048.jpg,Ricoh WG-60,"19106,19106","Timesport.com.ua,Saren.com.ua"
https://s.ek.ua/jpg/1688276.jpg,Leica SL2,371523,Click24.in.ua
https://s.ek.ua/jpg/1533881.jpg,Ricoh G900,49484,Click24.in.ua
https://s.ek.ua/jpg/1251396.jpg,Leica CL,136081,Click24.in.ua
https://s.ek.ua/jpg/1019685.jpg,Panasonic DMC-GX800,"26397,35196","Click24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/925362.jpg,Olympus OM-D E-M1 II,"80020,102758","Click24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/838039.jpg,Leica SL Typ 601,371523,Click24.in.ua
https://s.ek.ua/jpg/725794.jpg,Nikon D500,81000,Horoshiy.com.ua
https://s.ek.ua/jpg/526626.jpg,Canon EOS 760D,24000,Horoshiy.com.ua
https://s.ek.ua/jpg/732962.jpg,Panasonic DMC-GH4,36608,Horoshiy.com.ua
https://s.ek.ua/jpg/328712.jpg,Panasonic DMC-FZ72,10686,Horoshiy.com.ua
https://s.ek.ua/jpg/321553.jpg,Nikon D610,53000,Horoshiy.com.ua
https://s.ek.ua/jpg/599419.jpg,Leica Q Typ 116,307751,Click24.in.ua
https://s.ek.ua/jpg/1420300.jpg,Nikon Z7,"84000,61312,61312,76524,85000,59290,126411","KT-group.ua,Stylus.ua,Цифра,Avic.ua,ABCphoto.com.ua,Shopsmart.com.ua,click24.biz"
https://s.ek.ua/jpg/1192598.jpg,Nikon D850,"84250,109321,74000,75201,74212,104599,104599","Kvshop.com.ua,Palladium.ua,KT-group.ua,Stylus.ua,Цифра,Moyo.ua,Repka.ua"
https://s.ek.ua/jpg/726002.jpg,Panasonic DMC-TZ100,"19816,14700,19133,18999,18999,17999,17999","Kvshop.com.ua,KT-group.ua,Palladium.ua,Stylus.ua,Цифра,Moyo.ua,Repka.ua"
https://s.ek.ua/jpg/2384087.jpg,Canon EOS R50,"39999,39999,39683,39999,53385,48729,49999","Kvshop.com.ua,Цифра,Stylus.ua,Moyo.ua,Tviy-Dim.com,Q-techno.com.ua,Brain.com.ua"
https://s.ek.ua/jpg/2270699.jpg,Canon EOS R7,"54350,71395,71395,64294","Easymac.com.ua,click24.biz,Click24.in.ua,Mta.ua"
https://s.ek.ua/jpg/925704.jpg,Panasonic DMC-G80,"26999,26999,26999,33628,33628,29999,28940","Moyo.ua,Repka.ua,Sokol.ua,click24.biz,Click24.in.ua,Tv-project.com,Ok24.in.ua"
https://s.ek.ua/jpg/1150099.jpg,Canon EOS 200D,"27773,42776,42776,25000,25500,25000","Tviy-Dim.com,click24.biz,Click24.in.ua,Horoshiy.com.ua,Horoshiy.com.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/1614931.jpg,Sigma fp,"67320,109902,94438,94438","Denika.ua,click24.biz,Click24.in.ua,click24.biz"
https://s.ek.ua/jpg/1050383.jpg,Canon EOS 77D,"47132,64324,25000,38000,39000,31500","Click24.in.ua,Ok24.in.ua,Horoshiy.com.ua,Horoshiy.com.ua,Horoshiy.com.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/1316683.jpg,Canon EOS 4000D,"17999,18804,17999,17999,17999,17999,16429","Kvshop.com.ua,Palladium.ua,Stylus.ua,Цифра,Repka.ua,Moyo.ua,Tviy-Dim.com"
https://s.ek.ua/jpg/1376589.jpg,Sony RX100 VI,"45999,49223,49223","Aligator.com.ua,click24.biz,Click24.in.ua"
https://s.ek.ua/jpg/1115030.jpg,Olympus TG-5,"8843,8843,8120","click24.biz,Click24.in.ua,Ebox24.biz"
https://s.ek.ua/jpg/216530.jpg,Canon EOS 6D,"55278,42000,39500","Click24.in.ua,Horoshiy.com.ua,Horoshiy.com.ua"
https://s.ek.ua/jpg/841728.jpg,Pentax K-70,"34979,34979,42786","Click24.in.ua,click24.biz,Ok24.in.ua"
https://s.ek.ua/jpg/793731.jpg,Kodak AZ421,"10454,10454,14470,9670,11021,11021,9670","click24.biz,Click24.in.ua,Ok24.in.ua,click24.biz,click24.biz,Click24.in.ua,Click24.in.ua"
https://s.ek.ua/jpg/379960.jpg,Sony A7s,"60927,56999,58099","Kvshop.com.ua,Aligator.com.ua,SellPoint"
https://s.ek.ua/jpg/154753.jpg,Canon PowerShot S100,"217887,217887,200080","click24.biz,Click24.in.ua,Ebox24.biz"
https://s.ek.ua/jpg/752757.jpg,Leica ,303352,click24.biz
https://s.ek.ua/jpg/511242.jpg,Panasonic DMC-TZ57,7904,Horoshiy.com.ua
https://s.ek.ua/jpg/456477.jpg,Canon PowerShot G7X,42786,Ok24.in.ua
https://s.ek.ua/jpg/346631.jpg,Sony W830,15468,Ok24.in.ua
https://s.ek.ua/jpg/175577.jpg,Nikon D800,73000,Horoshiy.com.ua
https://s.ek.ua/jpg/171028.jpg,Nikon D4,106000,Horoshiy.com.ua
https://s.ek.ua/jpg/152224.jpg,Fujifilm FinePix X10,54973,Click24.in.ua
https://s.ek.ua/jpg/131253.jpg,Kodak EasyShare C123,10411,Click24.in.ua
https://s.ek.ua/jpg/59647.jpg,Panasonic DMC-FX55,8712,Click24.in.ua
https://s.ek.ua/jpg/2428474.jpg,Pentax K-3 III,No price (maybe it will able later),No shops
https://s.ek.ua/jpg/2084275.jpg,Fujifilm X-T30 II,"49484,49484,39495,48352,48352","click24.biz,Click24.in.ua,ABCphoto.com.ua,click24.biz,Click24.in.ua"
